"","475550850_475","475550850_550","475550850_850","550660850_550","550660850_660","550660850_850","725","GRVI","NDVI","NDRE","NDI","RTVI"
"W3-119",3639,5641,8698,5327,2509,9459,30873,0.272744927550094,0.492137968901805,-0.0211681563612086,0.535574884797895,-31.5418041714962
"W3-120",2423,4591,8762,4438,1798,9268,29081,0.346966283255602,0.62282015919865,-0.0163067878165713,0.642172571424182,-27.7121947550946
"W3-121",5985,7967,8293,6943,3667,8894,34376,0.212200006833234,0.293003675904365,-0.0872714294922781,0.413252089998858,-74.1085579831381
"W3-122",3024,5083,8580,4890.5,2253.5,9316.5,29137,0.280052581647858,0.539437490789568,0.00588852662577581,0.557366742503017,-12.5975304750123
"W3-123",4546,6347,8530.5,5937,3174.5,9269.5,32329.5,0.20735822516734,0.375033532274178,-0.0551783759229523,0.447029302519311,-50.8312893051943
"W3-124",3280,5260,9039,5116,2388,9863,30730,0.283973996846272,0.536658367968174,-0.0160702829199458,0.575608560530041,-28.8149063735635
"W3-125",4844,6408,8612,5943,2987,9258,33530,0.228837324279855,0.3870072261765,-0.0513790828431559,0.465946343922752,-50.6532658195833
"W3-126",4153,5864,8232,5419,2679,8831,30660,0.249344464299931,0.447937607046522,-0.0521603643068175,0.509187163820386,-48.0609682364741
"W3-127",3147.5,5176,8725.5,4822.5,2166.5,9154.5,30849,0.28456149567764,0.536133645596401,-0.0225457791805403,0.584411894526498,-31.6216095147609
"W3-128",4973.5,6647.5,8461,6026.5,3159,8966.5,31537.5,0.216934607590748,0.359912880137232,-0.0587300531791798,0.445336160125349,-53.6856884225366
"W3-129",3390,5252,8685,4947,2367,9250,29422,0.260130168525058,0.51975349769301,-0.000647418475015034,0.557752308679886,-17.6136216026068
"W3-130",3602.5,5215,8875.5,5055.5,2548.5,9449,29813.5,0.240091271886846,0.46912489659627,-0.0149561998716646,0.516355921152244,-24.4705204027764
"W3-131",2820,5197,8960,4949,2067,9571,30930,0.319505141310186,0.5732830849506,-0.0187344613534535,0.601093158327565,-29.1286416007758
"W3-132",4889,6757,8614,6181,3106,9253,33323,0.230201129072743,0.363616783788392,-0.0631742124120395,0.462623799837824,-56.7349932475992
"W3-133",5688,7905,9127,7036,3782,9473,36373,0.214335755003311,0.32230339023418,-0.0870039120608879,0.440791560452763,-78.0532388246236
"W3-134",5070.5,6736.5,8445.5,6104.5,3552.5,8873.5,31628,0.164259494240688,0.324088677251182,-0.0527714474554716,0.412143022408577,-51.3243746797578
"W3-135",4313,6276.5,8500.5,5833.5,3059,8946,31347,0.222153132065237,0.367482616763724,-0.0458722020030641,0.453293017962099,-44.4305415637477
"W3-136",2730,5106,8783,4903.5,1943,9228,31096.5,0.34681220033297,0.58636378239923,-0.0509236495263642,0.636388423711895,-50.9242540550122
"W3-137",4924.5,6770.5,8203,6326.5,3392.5,8479.5,31508.5,0.213891694731976,0.325433243585811,-0.0756855012149419,0.437769422505818,-61.1998812486824
"W3-138",3547.5,5520,8824.5,5209.5,2429.5,9241,31234.5,0.27304972538347,0.490647406581963,-0.0286297254655414,0.5395057093405,-33.6423406298336
"W3-139",4228,6332,8713,5988,3054,9211,32443,0.235155764966711,0.408075147951964,-0.0557779653231725,0.483374048954456,-53.866433865283
"W3-140",3398,5000,8296,4774,2347.5,8892.5,28011,0.245080289626461,0.493742887159407,-0.00409188362766465,0.511914470567261,-16.8775983153688
"W3-141",3023.5,4527.5,8219,4439.5,2071,8663.5,27906,0.271778372799255,0.535845639246036,-0.0083503047199977,0.554361386135068,-18.882949862162
"W3-142",1953,3737,8385,3710,1521,8986,25463,0.320522418479843,0.658712722253442,0.0523279758174106,0.635428715599369,13.2058717638938
"W3-143",3235.5,4764.5,8313,4659,2258,8815,26838.5,0.253893157546133,0.495253672306814,0.015891010526578,0.503032275708779,-3.18674175809758
"W3-144",3169,4768,8910,4691,2246,9408,28549,0.257891620676986,0.522773084720952,0.0255836884288447,0.52788296933267,0.632581953516298
"W3-145",2356,3792,8084,3733,1695,8575,25042,0.277625364396781,0.606803843166423,0.0374567717725779,0.589801717820271,6.99801928072766
"W3-146",3037.5,4746.5,8525,4647.5,2296,8740.5,27056.5,0.247383994202912,0.511960017643372,0.0121560080420868,0.521224843350019,-4.8621460977459
"W3-147",3121.5,5282.5,8880,4926,2196.5,9062.5,29831.5,0.288592160602226,0.528617335858273,-0.00277946313544499,0.557082198054393,-17.2883669573982
"W3-148",3594.5,5290.5,9520,4846,2396.5,9358,29143.5,0.249716369749772,0.509486951064734,0.0204091963232913,0.532247845281107,-2.99365821552995
"W3-149",3741,5786,9464,5541,2655,9770,30979,0.251749073590234,0.493227160353199,0.00178091952967648,0.518355172561051,-13.8092497999735
"W3-150",2850,5090,9379,4841,2202,9649,30121,0.284983994670207,0.561823336032583,0.0217310905307132,0.573893134516787,-2.23150612686568
"W3-151",5210,7125,9680,6881,3753,10544,34002,0.212079515042463,0.380107247723658,-0.000398450774131902,0.441450818925885,-14.1048283230951
"W3-152",6278,7995,9379,7620,4262,10052,35852,0.190750326870972,0.299963283186398,-0.052210569549806,0.388343035535814,-53.9128499301527
"W3-153",5763,7491.5,9308.5,6968,3740,9902,34533.5,0.214619253736724,0.351395560575329,-0.0301222608108695,0.437138351252402,-37.4806921369346
"W3-154",5146,6767.5,9064.5,6323,3361,9773.5,32001.5,0.218204097283333,0.373697152653011,-0.0184099352406034,0.460512224065656,-26.4221575132327
"W3-155",8437.5,10569.5,9829.5,8870,4968.5,9991,42761,0.189016829275708,0.226658067308977,-0.133858691626893,0.387321252730352,-129.404097421842
"W3-156",3748,5392,9140,5293,2625,9803,29642,0.250025776945021,0.493834573697012,0.0199106651995583,0.517343706826386,-1.9592081164952
"W3-157",5175,7277,9128,6816,3485,9667,35353,0.231298195812034,0.359977020867359,-0.0743910666456156,0.46018177455123,-66.9315278283277
"W3-158",4792,6611,9109,6147,3174,9640,32543,0.23872199949177,0.396785039658185,-0.0266804447421347,0.465708253600401,-34.7437910325029
"W3-159",4554,6358,9315,6063,3228,9936,31883,0.217929405477854,0.427535889380067,-0.00409473962469804,0.472306958578391,-17.1692749017695
"W3-160",4836,6890.5,9768.5,6340.5,3267,10281,34712,0.233620901254694,0.412649758187462,-0.0273746085363457,0.488907075888441,-36.9387397163635
"W3-161",6267,8528,9546,8060,4451,10295,40416,0.211408515687084,0.280183658510349,-0.110335075176896,0.42192725487097,-106.50518745404
"W3-162",3340,5323,8822,5117,2273,9602,30345,0.300427492000931,0.552022043114605,-0.00482407873156015,0.586110880911493,-20.2696670757993
"W3-163",5593,7379,9492.5,7115.5,4124.5,10495.5,34415,0.182427618475086,0.330396896330456,-0.0303244788465989,0.391099812021913,-34.9984043024301
"W3-164",6179,8083,9784,7490,4235,10549,36446,0.195280598604583,0.330665914604759,-0.0432836520430648,0.415382488342997,-51.2059354832204
"W3-165",4065,5662,9372,5373,2677,10018,30325,0.24355962355202,0.491907025933279,0.0145381293656428,0.516488079848485,-5.05543520835277
"W3-166",5281,6792,9034,6370.5,3400,9541,33076.5,0.217156347908043,0.366292851245234,-0.0464909552678073,0.464433398692253,-47.6784369734246
"W3-167",7088.5,9125,9336.5,8136.5,4700,9980.5,38491,0.183757031168449,0.254308570608328,-0.0973999065064247,0.379118587379445,-92.1654616119579
"W3-168",4143.5,6133.5,9177.5,5803.5,2843,9800.5,32240.5,0.254879765918721,0.463011896018418,-0.0251158669423448,0.51832056281579,-33.4100631894727
"W3-169",5891.5,7453.5,9146.5,6741.5,3547.5,9530,36072,0.217844549233009,0.344007088053172,-0.0666712888994011,0.473950610410455,-66.4666498530626
"W3-170",4475,6170,9243,5744,2879,9735,31951,0.251910872875361,0.449168308546733,-0.0232707376885251,0.511109522805453,-32.5635903559819
"W3-171",4026.5,6171,9453,5785,2840,10151.5,33861.5,0.257726120330286,0.46288310258616,-0.0387259963016483,0.526828178518272,-44.4091806867867
"W3-172",6192,8360,9977,7688,4382,10672,38759,0.182337036437247,0.305916650501646,-0.075916754897129,0.412352118781435,-78.3247443129701
"W3-173",4519,6429,9361,6088,3136,10116,32885,0.237497301265167,0.420492667812442,-0.0216467187043655,0.485688926711975,-29.9378954147833
"W3-174",2767,4749,9268.5,4599.5,2061.5,10020,29498,0.290269566458532,0.593526185474432,0.0327855148983237,0.601610196067158,3.56738130531715
"W3-175",4641,6644,9301,6244,3160,10000,33028,0.237381726228022,0.422906832926441,-0.0177465895791528,0.4920778169886,-27.5588212549023
"W3-176",4063.5,5950,9117.5,5553,2836.5,9645.5,31386.5,0.239972172218523,0.466730305621404,-0.0185964132582613,0.523809434647358,-29.8222994006726
"W3-177",8103,10458,9932,8432,4490,10154,43408,0.221132999120548,0.267109034193997,-0.134229881412476,0.441416272438501,-137.291940471017
"W3-178",7166,9312.5,9249,7738,4213.5,9528,38697.5,0.206830032534035,0.25550904319359,-0.107040576898199,0.405636443206638,-105.572909316555
"W3-179",4195.5,6613,9695,6072.5,2880,10136.5,34026.5,0.269002886040378,0.463806953319898,-0.0254883588980642,0.540696896758886,-34.1294476618777
"W3-180",3192,5517,9344,5257,2463,9972,31732,0.276079338945255,0.532640108376564,0.00565751232502482,0.566200527563737,-14.0373040862442
"W3-181",3906.5,5871.5,8888,5567.5,2697.5,9531,31411.5,0.261542090450318,0.477172884930271,-0.0137051520560847,0.524887173860698,-24.4898199079661
"W3-182",3492,5542,8928,5364.5,2466.5,9572.5,31388,0.275126338743876,0.5113360462992,-0.0183754875863799,0.547946743927437,-30.0062783482257
"W3-183",3197,5220,9110,4978,2310,9689,30578,0.279188510763064,0.543266830664113,-0.000509904613950111,0.571660414654417,-17.3823620720899
"W3-184",2605,4865,8812,4655,2030,9479,29744,0.295698311367721,0.577352450739349,0.000273867121147499,0.592413949944188,-16.7493790898914
"W3-185",4938.5,6515.5,9018,5976,3235.5,9262,31079.5,0.195237191598951,0.363925888711552,-0.02954807588958,0.452762293429354,-30.8581099435235
"W3-186",4625,6547,9192,6125,3132,9675,32999,0.23566520066857,0.417786949407187,-0.0439770427194198,0.493386702585908,-46.9221319918685
"W3-187",3742,5805,9513,5479.5,2571,10072,33238,0.276344866677853,0.509304220301891,-0.0266061169429154,0.551223935612972,-37.6803940640442
"W3-188",5066,7082,8883,6728,3582,9484,32846,0.218534195628293,0.34520931313545,-0.0495110048963144,0.415234065863537,-46.9095665925635
"W3-189",3533,5651,9452,5437.5,2686.5,10251,31750,0.257366661033962,0.505323866409501,-0.00336119464071357,0.53112533670833,-20.0584460660088
"W3-190",3987.5,6101,9092,5767,2898.5,9869,31777.5,0.240592457455296,0.460201538756121,-0.0141602753764078,0.489127133076217,-26.2538825693046
"W3-191",4270,6281,8998.5,5936.5,2995.5,9704.5,31334,0.242485216671721,0.423377978820092,-0.0138160439146459,0.47961989833561,-24.7409954014335
"W3-192",6772,8943,9791,8582,4852,10665,39480,0.191300756900092,0.253326068176302,-0.0858466389792368,0.355617063226047,-86.6791339401557
"W3-193",3938,5964.5,9315.5,5792,2642.5,9923.5,31537,0.277248260765889,0.482188711278812,-0.00343072152713642,0.505538442570916,-16.9210392536381
"W3-194",5876,8355,9969.5,7793.5,4357,10573.5,36772.5,0.201592757226763,0.320686999425712,-0.0417178549207931,0.390278118840855,-47.4704471053088
"W3-195",6647.5,8888,10655.5,8090,4686,11321.5,38702,0.180522062298999,0.321187931458964,-0.0382965958629043,0.386637390811906,-47.1098889618704
"W3-196",4352,6704,9909,6318,3135,10364,33410,0.250914411580006,0.444095994097909,-0.00673835207314676,0.483734898413926,-23.5296802156978
"W3-197",4735,7142,9872,6598,3361,10314,34633,0.239895097038256,0.41395097752187,-0.0240837511322163,0.473527571243235,-34.9819858116547
"W3-198",5245.5,6892,9647.5,6430.5,3592,10175,34030.5,0.193244430602507,0.362584988951654,-0.0185545199994964,0.429963811094362,-29.5509610937734
"W3-199",4664,7509,10694,6982,3477,11099,38046,0.243684202800806,0.43941966394892,-0.0264276941391743,0.501720178463718,-41.2030957763974
"W3-200",11465,14704,12503,11068,6422,11840,52679,0.179699191568974,0.203908199315558,-0.0963813959772145,0.349787173733435,-121.404300666056
"W3-301",3384,4856,7335,4716,2410,7949,25181,0.236030872319856,0.44245359865062,-0.0121464043232362,0.464897363059192,-17.7801472786081
"W3-302",4607,6300.5,7145,6125,3314.5,7908,27667,0.205146817853842,0.281917006202247,-0.0618490680848758,0.369938570256225,-41.7890622395533
"W3-303",3737,5359,7575,5307,2832,8348,27211,0.219987879438533,0.378748665043829,-0.0253545438131341,0.432364102577849,-25.4844455625896
"W3-304",5873,7638,7531,7127,4250,8330,31708.5,0.168162902310532,0.223210365930756,-0.0999879767912561,0.338799054445375,-74.742959029292
"W3-305",4499,6135,7152,6073,3409,8052,28664,0.193351941847921,0.301982100015517,-0.0655794495441614,0.380628444855483,-49.2218338720316
"W3-306",4257.5,5837.5,6976,5724.5,3135,7808,28225,0.210997657437202,0.317905295554776,-0.0593989672228069,0.408167544847785,-45.1800574159125
"W3-307",3470,5049,7228,5030,2567,8119,27314,0.242167602837533,0.430888499631323,-0.0572925993739674,0.497382533039177,-44.7753187826067
"W3-308",4501.5,6458,8258,6252,3302.5,8989.5,29958.5,0.236236809200527,0.367559368103209,-0.0350709023329313,0.414252230885817,-34.45964350487
"W3-309",3787,5457,7462,5517,2725,8359,27461,0.252241252938717,0.416274959503456,-0.030007537719957,0.454854745519271,-29.7652379243429
"W3-310",3771.5,5497.5,7730.5,5519.5,2841,8657.5,27625,0.23567172348577,0.414818577538357,-0.0148254217978389,0.444098352228072,-21.5280490631027
"W3-311",3806,5567,7469,5550,2844,8174,27265,0.23318553968622,0.378779835162676,-0.0305134246482518,0.423418306885668,-28.5398927132656
"W3-312",4769,6554.5,7485.5,6454.5,3583.5,8298,29797,0.204153331382715,0.30750026135272,-0.0689864634632134,0.386922669403267,-54.0477353921139
"W3-313",4022,5731,7451,5694,3042,8269,28553,0.220998558621312,0.366337301234179,-0.0619678945453561,0.451981824988713,-48.7242393761956
"W3-314",3319,4936,7435,4947,2517,8305,27041,0.238401885997059,0.450380521430224,-0.0303236214841081,0.491179932957672,-31.1237269182394
"W3-315",5642,7760,9451,7131,3762,9850,32627,0.217500521350425,0.327129393634047,-0.00966779975014501,0.37049980687537,-19.4900479531723
"W3-316",5952.5,8344,9504.5,7622,4052,10015.5,33990,0.207627509779367,0.299500603339281,-0.0201566349400292,0.352523725776231,-26.0956524395004
"W3-317",5393,7387,9316,6719,3549.5,9733.5,32161.5,0.218588198274449,0.347072135703003,-0.00961684690730572,0.404113906138035,-19.5001630889715
"W3-318",6232,8230,9321,7752,4323,9687,33878,0.189840655740201,0.263956084320489,-0.0407885166461887,0.347313411927924,-41.0095467719206
"W3-319",3951,5901,8969,5573,2777,9440,30501,0.248903601151183,0.443929979739232,-0.00415897747040722,0.479421459988782,-16.4628883391284
"W3-320",4873,6784,8802,6409,3382,9291,31049,0.217036795344785,0.354048227988331,-0.0232035295688938,0.412874890732053,-28.6351878124817
"W3-321",5152,6919,9217,6674,3618,9837,33036,0.208725972741103,0.350147757944021,-0.0267784445990528,0.414399278191462,-31.7477738024664
"W3-322",6315,8537,10386,7949,4319,10926,35739,0.213473610598134,0.32090927376407,0.0118633693438518,0.371757353608819,-2.85219961080192
"W3-323",6672,8662,10105,8047,4431,10636,34782,0.204117325283685,0.296151248392384,0.00306078913509885,0.347650026641957,-8.12490028029241
"W3-324",4988,7229,10096,6785,3516,10833,34483,0.22937605458982,0.425114974043644,0.00998141059554412,0.449178027685059,-7.83467854495223
"W3-325",4755,6982,9808,6606,3412,10409.5,32721,0.231488616246959,0.412167099432692,0.00818277580638421,0.438608822657753,-9.06341201342551
"W3-326",6483,8379,9001,7869,4425,9630,33910,0.189730606318451,0.244967232698728,-0.0381538203571483,0.330387712417555,-38.6821001858384
"W3-327",5361,7673,10510,7263,3940,11110,35788,0.20744563016203,0.379017036584559,-0.00639524418806743,0.434891269846595,-20.5894066721982
"W3-328",3899,5954.5,9716.5,5647.5,2934.5,10375,31313.5,0.230170282118196,0.472794702295509,0.0293268755820781,0.490243574216938,4.51676653235195
"W4-001",5407,6964,7208,6751,3872,7936,34874,0.16834346572781,0.235080943829575,-0.166786187608243,0.416654095148061,-135.41750101248
"W4-002",5748,7453.5,6978,7057,4015.5,7788.5,39126,0.187767145532633,0.21102724718451,-0.236813593652105,0.432549668428031,-202.433944584369
"W4-003",5245,6696,6955,6404,3687,7858,32280,0.177997289837309,0.239262240489942,-0.160830522665554,0.407744487822747,-117.649628406822
"W4-004",8535,9879,8033,7529,4290,7120,51108,0.168423539149208,0.172151649931664,-0.305597286221974,0.521405606695776,-318.198196483982
"W4-005",4826.5,6134,6999.5,5852,3382.5,7798.5,30529,0.162526337073887,0.277143188066456,-0.126170875346962,0.416571862748618,-96.4577231908006
"W4-006",4235.5,5519,7195,5403,3085,8033.5,29949.5,0.181039441188285,0.333078508659524,-0.11450162376303,0.460130932318746,-88.4109389876146
"W4-007",5153,6667,7293,6313,3545,8100,31627,0.177661787444291,0.265319776104629,-0.113919061907821,0.421808621454528,-88.8570194692711
"W4-008",3461,5098,7362,5032,2655,8231,28037,0.213382558160075,0.431855523701038,-0.0605719180960615,0.512306343350363,-55.3588131957912
"W4-009",3875.5,5377,6929,5357,2773.5,7829.5,29435,0.206243468459454,0.36955099240774,-0.103023575669278,0.484119412645022,-81.0378021146175
"W4-010",5260,7252,7439,6661,3406,8077,36108,0.214834191490781,0.27645631605067,-0.168394766114811,0.464240269539488,-138.088087227264
"W4-011",4311.5,6232.5,7489,5933.5,2940,8267,44164.5,0.249855408570404,0.38799064780649,-0.23074605845458,0.585366222493641,-230.315421020844
"W4-012",5310.5,7015,7022.5,6314,3404.5,7632,36795,0.1828905918636,0.249363774874582,-0.213377359342667,0.452617463449074,-187.930518876209
"W4-013",6759,8162,7394,7405,4448,8124,39687,0.153945122000607,0.184925811739643,-0.223543785623722,0.402730282586205,-198.594209220505
"W4-014",4610,6440,7360,6226,3218,8268,39153,0.210511692238019,0.341163402554924,-0.213900096970605,0.525047809642343,-199.697806013899
"W4-015",4802,6453,7446,6181,3428,8254,32177,0.186525535141859,0.306168897209152,-0.133660800077288,0.440450889108321,-103.471496758483
"W4-016",4615,6170.5,7273.5,5961,3308,8178,31455.5,0.19289053741129,0.319983039074984,-0.132990038709277,0.452383181273575,-102.346221680711
"W4-017",6055,7876,7589,7130.5,4239.5,8186,42714,0.156874820970057,0.217408214613568,-0.227752352439105,0.434485012655985,-221.615036796206
"W4-018",6197,7865,7439,7209,4342,8312,50463,0.151920795913921,0.170183315193848,-0.301428993327508,0.491064698862319,-313.796388407256
"W4-019",5575,7108,6707,6526,3689,7547,45840,0.168684179855414,0.219106880531676,-0.278005262401519,0.489370800132466,-271.393134223748
"W4-020",6067.5,7959,7258,7184,4054.5,7843.5,48364.5,0.169060021206087,0.201125925189442,-0.252808678821234,0.443295398862371,-263.788541109496
"W4-021",4628,5696,6734,5566,3208,7388,31507,0.166682989091888,0.26818217625245,-0.173905345222168,0.450592775771622,-131.07627827359
"W4-022",6905.5,8456.5,7321,7103,4452.5,7684,47746.5,0.149550489286879,0.166279680152185,-0.331271324176359,0.493220469774691,-311.355114355088
"W4-023",6414,7948.5,7156.5,7479.5,4222.5,7723,48391.5,0.172942988888317,0.174661496802434,-0.281897157514202,0.467432089341477,-284.721866506072
"W4-024",5387,7471,7486,7200,4079,8258,40296,0.178126980336692,0.243170395642712,-0.220060576410718,0.445804795979451,-198.93238683421
"W4-025",5292,7007,7299,6785.5,3776,8024,35614,0.186935645293517,0.250207580414853,-0.194879733684524,0.432254440233908,-155.673605623409
"W4-026",4963,6262.5,7369,6020,3502,8111,33369,0.165728031670473,0.280063104580568,-0.1598326566392,0.422983367375672,-123.926744400892
"W4-027",4276,5786,7262.5,5600.5,3088.5,8096,29489.5,0.190277660901756,0.350204515205653,-0.0958628916507439,0.454615399728331,-79.3297954816503
"W4-028",4692,5775,7498,5528,3189,8117,29673,0.176352828638479,0.309421082422008,-0.0930452455795267,0.437248419265485,-76.1151705307826
"W4-029",6686.5,8381,7605.5,7785,4447.5,8336,43697,0.177025208545769,0.184789585172451,-0.225553559924391,0.417199843128053,-223.440695152595
"W4-030",5215.5,7005.5,7415,6566.5,3736.5,8041.5,39274.5,0.17522371287736,0.263467359622621,-0.217079867881825,0.464028558046703,-196.129973735948
"W4-031",4845,6686,7421,6343,3590,8289,32041,0.177606172298073,0.293805580363631,-0.119787030171691,0.425204152742344,-100.173456925716
"W4-032",4498,6470,7767,6278,3177,8396,44504,0.225711906440134,0.368505117815183,-0.211204332041051,0.545939001384332,-229.918155821779
"W4-033",4922,6518,7479,6205,3514,8232,31404,0.175675435080717,0.300930198745921,-0.109010037025274,0.423219441892718,-93.3786548036797
"W4-034",3534,4866,7343,4797,2522,8075,27802,0.199952749034499,0.398883289019014,-0.0681188986454049,0.480099170359575,-54.6228307232114
"W4-035",4533,6013,7272,5839,3334,8177,30445,0.169870562256619,0.317706280795464,-0.0923809061722537,0.427668019070487,-77.3211092110362
"W4-036",3264.5,4799,6490,4795.5,2659,7324.5,24069.5,0.156304750897329,0.323992647878577,-0.0331203717675672,0.376926696474228,-26.1620304578765
"W4-037",3499.5,5020,6676.5,5086.5,2903,7458.5,24670,0.169716729568339,0.315004869810276,-0.044646408979331,0.408540415684976,-35.1928620083892
"W4-038",5456,6959,7042,6771,3979,7898,31570,0.132839506415882,0.181507452269476,-0.113163665904937,0.316360141056954,-86.6662061268153
"W4-039",5361,6785,7338,6564,3817,8121,29683,0.146696572617435,0.222240036169101,-0.0799699735143703,0.338640347557863,-62.3826999493672
"W4-040",3714.5,5275.5,7543.5,5182.5,2712,8322,26972,0.209297878248775,0.413341087024527,-0.0223694957140676,0.458692843449546,-28.0343741100235
"W4-041",6238,7975,7732,7380,4363,8305,32592,0.159903269478289,0.200447370239591,-0.105260679499001,0.336926473527704,-88.1948341637926
"W4-042",4294,5365,7247,5366,3046,8024,25946,0.186422463560012,0.337696371961174,-0.0321756395321563,0.38605092241412,-28.0759690768092
"W4-043",5479,7334.5,8081,6882.5,3953.5,8493,31461,0.173913865324262,0.256207653617346,-0.0701092488103738,0.348593513629495,-60.7400221171137
"W4-044",6384,8165,8060,7861,4625.5,8756.5,32560.5,0.16146731426229,0.186946297138577,-0.0814267634536238,0.304988180266057,-69.5929838741374
"W4-045",4910.5,6641.5,7515,6618,3514.5,8358,30447,0.206802435981737,0.303643991657585,-0.0683380982934522,0.392957645050187,-57.8428279708394
"W4-046",5187,6881,7890,6779,3791,8745,31784,0.180905275220984,0.284789138256698,-0.0746980092666312,0.389073996617581,-67.7690572654695
"W4-047",6769,8518.5,8228,7490.5,4606,8490,35360.5,0.136153540123665,0.188785914341528,-0.112082349044253,0.351244502695116,-101.707612888838
"W4-048",5891,8030.5,8156,7456.5,3982.5,8941.5,33247,0.193614294495671,0.245475202439934,-0.0742725266395925,0.356619018814247,-62.5475092561614
"W4-049",7600,10072,8602,9069,5314,9492,43487,0.154666861508082,0.165666713928552,-0.164593164462435,0.371181033137911,-158.295196626773
"W4-050",4562,6081,8857.5,5888.5,3225,9502,31164,0.198775561653635,0.394530665889574,-0.00213432984610264,0.488444214712982,-16.5759366415073
"W4-051",6519.5,7789.5,7004,7077,4223,7668,39447,0.170393909187697,0.183775909126283,-0.246771406223124,0.431208855801384,-207.988341272105
"W4-052",6947.5,8579.5,7699,7241.5,4260,8202,41094,0.172463822709523,0.161705077237434,-0.227056320562736,0.415720381285044,-211.512337305964
"W4-053",6358,8087.5,7381.5,8007,4600.5,8227,46241,0.198257797588992,0.181263021188564,-0.283829699073712,0.4404665012742,-278.088707228702
"W4-054",7903,9260,7082,8329,4785,7776,46267,0.180688312451221,0.144325195788443,-0.281058589451072,0.413334791464393,-294.318454138154
"W4-055",9349.5,10829,7589.5,8380.5,5196,8377,49033,0.150664229877164,0.136497708047638,-0.292406978100753,0.440708020570859,-302.795725636169
"W4-056",7448,9006,7587,7824,4581,8289,46261,0.159513106284431,0.156712216489376,-0.285129959420441,0.442213431986396,-294.166939939642
"W4-057",5793,7575,6948,7162,4196.5,7859,45146,0.178545421467555,0.213785593132034,-0.303630274144007,0.471928555095266,-293.126448272517
"W4-058",6215,7557,7224,7271,4416,7940,41127,0.148814156469435,0.174592535396192,-0.237987339318262,0.422099719092084,-216.7561539399
"W4-059",7882,9054,7694,7816,4714,8486,51696,0.163145901272366,0.192264412957796,-0.312233134244541,0.480627496702428,-337.067068872785
"W4-060",5925.5,7535,7779,6745,3875.5,8279,37692,0.178782446612403,0.251940796667574,-0.191588009167254,0.461436363374757,-165.359101708481
"W4-061",6536,8386,7683,7442,4464,8086,45682,0.166913186238414,0.174345413720195,-0.277404857338939,0.460482308388793,-276.850525419572
"W4-062",8546,10631,8255,8052,4640,8531,42839,0.164898854971082,0.179608295895276,-0.251323010092564,0.435219194958999,-236.894890067917
"W4-063",7343,9170,7575,8194,4834,8298,47338,0.171751581265179,0.166505212225647,-0.285085981858055,0.460388793356851,-295.359859109879
"W4-064",5779,7641,7743,7030,3869,8610,41220,0.198728257974849,0.279431996437213,-0.231467313044434,0.496540520503529,-218.887868927288
"W4-065",6841,8018,7887.5,7502.5,4525,8809,51478.5,0.146923177643997,0.190569011546861,-0.286773601721514,0.466805440360963,-318.684070351481
"W4-066",6537,7972,7214,7403,4526,8123,46238,0.143644631581491,0.16755216711765,-0.283239440417178,0.453008141601662,-307.738873155319
"W4-067",6227.5,7439.5,7314,6940.5,4225.5,8141.5,43245,0.146543842517966,0.191102424981052,-0.273279087141595,0.455066115202801,-244.319366845605
"W4-068",5937,7285,7085,7119,4160,8030,40392,0.169229012464908,0.217420577476608,-0.233458137982523,0.43736095994021,-202.776935183052
"W4-069",7045,8418,7100,8055.5,4792,7699.5,50437.5,0.14838575667238,0.144754820281845,-0.313399255926574,0.476713958794886,-341.150820810363
"W4-070",6512.5,8053,7225.5,7136.5,4177.5,7861,46175.5,0.170233219984063,0.201439899991643,-0.282824500593524,0.486525586674089,-281.317114130901
"W4-071",9151,10929,7885,8958.5,5249.5,7708.5,58668.5,0.166424602270846,0.109064489422743,-0.363209380066514,0.483157226910957,-382.832286599817
"W4-072",6589.5,7986.5,7358,6937,4395,8016.5,40679.5,0.132827382442196,0.185665651250949,-0.252028744892589,0.428487505045438,-214.727570230183
"W4-073",7257,8933,7935,8063,4573,8691,47305,0.162769772473034,0.197444218964076,-0.268812973157129,0.456297142706684,-273.216850148502
"W4-074",7067,8326,6992,6735,3998,7221,59836,0.162596990684208,0.191611479198054,-0.41893382443606,0.599183813997699,-453.952626685062
"W4-075",8071,10782,7755,8664,4976,8136,55559,0.180558023781783,0.137786666563473,-0.356550581045523,0.497819874502777,-382.796289143936
"W4-076",6539,7681.5,7181.5,7057,4447,7959.5,37356.5,0.128878157129526,0.182769977589202,-0.202633329670215,0.397677314216102,-174.769316043685
"W4-077",4839,6015,7222,5724,3249,7997,35799,0.182376446282132,0.295532582289323,-0.19058849170614,0.471161677609061,-155.8039738632
"W4-078",5517,7085.5,7750.5,6618.5,3862,8330,35499.5,0.175090605549763,0.246479662524878,-0.162669206151053,0.428408783572133,-136.773304826395
"W4-079",5929.5,7594,7860,7255.5,4259.5,8675,36036.5,0.167487520559571,0.242068650826997,-0.157086226651721,0.409011877387072,-136.837699257884
"W4-080",4496,5865,7462,5570,3187,8250,29553,0.177811261040568,0.329652899835456,-0.102811967041307,0.447015905250667,-78.4988663755701
"W4-081",7161,8603,7955.5,7217.5,4155,8409.5,44976,0.165234409806235,0.200222890671384,-0.257697851074572,0.45011281343011,-245.161660151952
"W4-082",6533,8042,7442,7379,4208,8183,45464,0.179822449309815,0.180766431960753,-0.285902339379202,0.46210839653001,-277.976685569651
